,Period Code,Cycle ID,B_2,B_3,B_10,B_15,B_16,B_17,B_18,B_19,B_21,B_24,B_25,timestamp,Good/Bad
6738,47,213,-0.0015,-0.0003,21.61,48.23,520.18,2388.23,8176.56,8.527,397.0,38.59,22.965,04/02/2020 03:55,1
6739,47,214,0.0032,-0.0001,21.61,48.28,519.72,2388.22,8176.36,8.5238,395.0,38.48,23.1299,04/02/2020 04:00,1
6743,48,1,0.0022,-0.0001,21.61,47.39,521.98,2388.02,8148.9,8.4149,391.0,39.01,23.4323,04/02/2020 04:05,0
6744,48,2,0.0033,0.0,21.61,47.26,522.48,2387.99,8144.72,8.4182,394.0,39.0,23.3808,04/02/2020 04:10,0
6745,48,4,0.0004,-0.0002,21.61,47.39,522.38,2388.03,8148.32,8.4051,393.0,39.21,23.2644,04/02/2020 04:20,0
6746,48,6,0.0015,0.0002,21.61,47.32,522.38,2387.99,8146.34,8.4022,392.0,38.89,23.3299,04/02/2020 04:30,0
6747,48,8,0.0025,0.0001,21.61,47.46,522.15,2388.06,8141.87,8.4118,391.0,39.12,23.3935,04/02/2020 04:40,0
6748,48,9,-0.0027,0.0001,21.61,47.16,522.13,2387.99,8144.64,8.4081,393.0,38.96,23.3517,04/02/2020 04:45,0
6749,48,10,0.003,-0.0001,21.61,46.94,521.96,2387.96,8149.69,8.39,391.0,39.01,23.5182,04/02/2020 04:50,0
6750,48,11,-0.0003,0.0005,21.61,47.27,521.87,2388.0,8150.89,8.4178,391.0,38.85,23.4575,04/02/2020 04:55,0
6751,48,12,0.0006,0.0001,21.61,47.16,522.4,2388.01,8144.6,8.3824,391.0,39.01,23.4385,04/02/2020 05:00,0
6752,48,13,0.0025,-0.0002,21.61,47.11,521.79,2387.97,8138.26,8.4151,392.0,38.88,23.4703,04/02/2020 05:05,0
6753,48,14,0.0,-0.0002,21.6,47.01,522.16,2388.03,8143.53,8.4054,390.0,38.96,23.3859,04/02/2020 05:10,0
6754,48,15,-0.0036,-0.0001,21.6,47.31,522.47,2388.01,8148.07,8.4253,392.0,39.14,23.4874,04/02/2020 05:15,0
6755,48,16,0.0007,0.0002,21.61,47.33,522.66,2387.99,8144.07,8.4081,392.0,39.0,23.3461,04/02/2020 05:20,0
6756,48,17,0.0025,-0.0005,21.61,47.1,522.43,2388.03,8150.45,8.4168,392.0,38.91,23.4134,04/02/2020 05:25,0
6757,48,18,0.0006,0.0001,21.61,47.12,522.21,2387.97,8150.72,8.425,391.0,38.88,23.4058,04/02/2020 05:30,0
6758,48,21,-0.0023,0.0004,21.61,47.18,522.21,2388.03,8147.33,8.3984,392.0,39.07,23.4726,04/02/2020 05:45,0
6759,48,22,0.0031,0.0004,21.61,47.06,522.49,2387.99,8148.61,8.4103,393.0,38.92,23.4722,04/02/2020 05:50,0
6760,48,23,-0.0004,0.0001,21.6,47.24,522.37,2388.03,8147.17,8.3828,392.60736196319016,39.1,23.2976,04/02/2020 05:55,0
6761,48,24,-0.0023,0.0002,21.61,47.21,522.18,2388.04,8144.37,8.452,392.0,38.97,23.4347,04/02/2020 06:00,0
6762,48,26,0.0009,-0.0001,21.61,47.21,522.44,2388.06,8146.97,8.3984,390.0,38.98,23.3157,04/02/2020 06:10,0
6763,48,27,0.0022,0.0001,21.61,47.44,522.13,2388.03,8150.42,8.4059,391.0,38.99,23.435,04/02/2020 06:15,0
6764,48,28,0.0013,-0.0003,21.61,47.31,522.05,2387.99,8151.99,8.3972,391.0,38.85,23.3393,04/02/2020 06:20,0
6765,48,29,0.0009,0.0002,21.61,47.365515151515154,522.45,2387.99,8147.49,8.4041,392.0,39.09,23.4955,04/02/2020 06:25,0
6766,48,31,0.0055,0.0004,21.61,47.28,521.99,2387.99,8149.31,8.4127,391.0,39.25,23.3682,04/02/2020 06:35,0
6767,48,33,0.0013,-0.0001,21.61,47.24,522.48,2387.98,8142.09,8.4372,393.0,38.91,23.3628,04/02/2020 06:45,0
6768,48,34,-0.0015,-0.0001,21.61,47.33,522.62,2388.01,8144.97,8.3651,392.0,39.12,23.3232,04/02/2020 06:50,0
6769,48,35,0.0034,-0.0001,21.61,47.15,522.66,2388.08,8145.03,8.438,391.0,38.72,23.4334,04/02/2020 06:55,0
6770,48,36,0.0001,0.0005,21.61,47.31,522.45,2388.06,8147.64,8.4164,390.0,39.08,23.4601,04/02/2020 07:00,0
6771,48,37,-0.0011,0.0001,21.6,47.11,522.06,2388.03,8146.17,8.424154658385094,392.0,39.08,23.4468,04/02/2020 07:05,0
6772,48,38,0.0006,-2.5e-05,21.61,47.24,522.41,2388.01,8151.48,8.4222,392.0,38.92,23.3366,04/02/2020 07:10,0
6773,48,41,0.0003,-0.0005,21.6,47.33,522.23,2388.02,8147.85,8.424154658385094,392.60736196319016,38.99,23.4511,04/02/2020 07:25,0
6774,48,42,-0.0002,-0.0004,21.61,47.13,522.2,2387.99,8147.53,8.3996,391.0,38.82,23.4084,04/02/2020 07:30,0
6775,48,44,-0.0013,0.0005,21.6,47.05,522.01,2388.03,8146.44,8.3957,391.0,39.05,23.4356,04/02/2020 07:40,0
6776,48,45,0.0005,0.0001,21.61,47.16,522.12,2388.07,8137.78,8.3878,392.0,38.72,23.3696,04/02/2020 07:45,0
6777,48,46,0.0015,0.0001,21.61,47.21,522.69,2388.0,8149.34,8.3794,391.0,39.06,23.3096,04/02/2020 07:50,0
6778,48,47,0.001,-0.0005,21.61,47.24,521.99,2388.04,8147.93,8.4026,394.0,39.0,23.3863,04/02/2020 07:55,0
6779,48,48,0.0022,-0.0001,21.61,47.27,522.09,2387.94,8148.96,8.4226,391.0,39.01,23.3603,04/02/2020 08:00,0
6780,48,50,0.0009,0.0002,21.61,47.23,522.22,2388.02,8143.03,8.424154658385094,392.0,39.09,23.3963,04/02/2020 08:10,0
6781,48,52,0.0001,0.0,21.61,47.28,522.75,2388.0,8149.61,8.4004,391.0,39.04,23.4298,04/02/2020 08:20,0
6782,48,53,0.0047,0.0,21.61,47.29,522.26,2388.03,8144.72,8.3792,394.0,38.83,23.353,04/02/2020 08:25,0
6783,48,55,0.0013,0.0003,21.61,47.1,522.16,2388.02,8145.11,8.4213,393.0,39.06,23.371,04/02/2020 08:35,0
6784,48,57,-0.0008,-0.0003,21.61,47.16,522.52,2388.07,8147.8,8.3906,392.0,38.92,23.3417,04/02/2020 08:45,0
6785,48,58,-0.0024,0.0001,21.61,47.22,522.39,2387.95,8145.18,8.3903,392.0,39.03,23.3852,04/02/2020 08:50,0
6786,48,60,0.0012,0.0003,21.6,47.23,522.15,2388.01,8146.22,8.4251,391.0,38.9,23.3977,04/02/2020 09:00,0
6787,48,61,0.0009,0.0002,21.61,47.34,522.13,2388.02,8147.89,8.4184,392.0,38.78,23.3682,04/02/2020 09:05,0
6788,48,63,-0.0015,-0.0003,21.61,47.18,522.46,2387.95,8152.55,8.4306,392.0,38.99,23.4837,04/02/2020 09:15,0
6789,48,64,0.0003,-0.0003,21.61,47.32,522.11,2387.99,8150.85,8.3648,391.0,39.03,23.4145,04/02/2020 09:20,0
6790,48,66,0.0034,0.0004,21.61,47.3,522.32,2387.93,8151.18,8.4118,391.0,39.03,23.5172,04/02/2020 09:30,0
6791,48,67,0.0032,0.0002,21.6,47.23,522.41,2388.07,8148.25,8.424154658385094,392.0,39.03,23.3576,04/02/2020 09:35,0
6792,48,68,-0.0015,0.0,21.61,47.19,522.09,2387.98,8152.3,8.3949,391.0,39.13,23.4937,04/02/2020 09:40,0
6793,48,69,-0.0004,0.0001,21.61,47.26,522.32,2388.0,8151.2,8.4017,391.0,39.08,23.4277,04/02/2020 09:45,0
6794,48,70,-0.0024,-0.0002,21.61,47.27,522.97,2387.95,8146.86,8.4117,393.0,39.03,23.3765,04/02/2020 09:50,0
6795,48,71,-0.0014,-0.0005,21.61,47.29,521.69,2388.05,8147.57,8.4387,392.0,39.17,23.4199,04/02/2020 09:55,0
6796,48,73,0.001,0.0002,21.61,47.17,522.8,2388.01,8151.58,8.4124,393.0,39.04,23.3671,04/02/2020 10:05,0
6797,48,74,0.0021,-0.0003,21.61,47.39,522.45,2387.99,8151.75,8.4105,391.0,38.95,23.3725,04/02/2020 10:10,0
6798,48,75,0.0009,-0.0001,21.61,47.24,522.27,2388.03,8146.95,8.3744,393.0,38.92,23.2872,04/02/2020 10:15,0
6799,48,76,-0.0006,-0.0004,21.61,47.31,522.3,2388.03,8148.63,8.4701,391.0,38.95,23.459,04/02/2020 10:20,0
6800,48,78,0.0005,0.0,21.61,47.41,522.36,2387.98,8148.95,8.4202,392.0,39.01,23.4659,04/02/2020 10:30,0
6801,48,79,0.0019,-0.0001,21.61,47.26,521.95,2387.99,8152.41,8.4206,392.0,38.88,23.4111,04/02/2020 10:35,0
6802,48,80,0.001,0.0004,21.61,47.15,522.39,2387.98,8149.96,8.3931,392.0,38.99,23.492,04/02/2020 10:40,0
6803,48,81,0.0,0.0001,21.61,47.25,522.31,2388.02,8144.94,8.3891,392.0,38.88,23.431,04/02/2020 10:45,0
6804,48,82,0.0002,0.0,21.61,47.38,522.5,2388.01,8150.17,8.4353,392.0,39.15,23.3756,04/02/2020 10:50,0
6805,48,84,0.0033,-0.0002,21.61,47.18,522.48,2388.02,8151.5,8.3702,394.0,39.0,23.4543,04/02/2020 11:00,0
6806,48,85,0.0011,-0.0004,21.61,47.24,522.51,2387.96,8148.85,8.4205,391.0,38.93,23.3965,04/02/2020 11:05,0
6807,48,86,0.0033,-0.0001,21.61,47.27,522.13,2388.08,8153.66,8.4137,392.0,39.01,23.3646,04/02/2020 11:10,0
6808,48,87,-0.0055,-0.0003,21.61,47.11,522.77,2387.99,8151.48,8.4385,392.0,39.02,23.3078,04/02/2020 11:15,0
6809,48,88,-0.0014,0.0004,21.61,47.18,522.18,2387.98,8151.18,8.4046,392.0,38.9,23.4976,04/02/2020 11:20,0
6810,48,90,0.0002,-0.0004,21.61,47.27,522.58,2387.97,8147.76,8.4214,392.0,39.08,23.4554,04/02/2020 11:30,0
6811,48,91,0.0005,-0.0004,21.61,47.15,521.86,2387.98,8151.93,8.3903,392.0,38.78,23.4528,04/02/2020 11:35,0
6812,48,92,0.0021,0.0004,21.609447852760738,47.24,522.2,2388.01,8149.59,8.3902,392.0,39.21,23.4104,04/02/2020 11:40,0
6813,48,93,-0.0007,0.0002,21.61,47.35,522.04,2388.0,8152.73,8.3866,392.0,38.96,23.3816,04/02/2020 11:45,0
6814,48,94,0.0,0.0004,21.61,47.39,522.26,2388.03,8156.38,8.3954,392.0,39.16,23.4658,04/02/2020 11:50,0
6815,48,95,0.0002,0.0001,21.61,47.53,522.33,2387.99,8150.64,8.3951,391.0,38.96,23.5076,04/02/2020 11:55,0
6816,48,96,-0.0023,0.0001,21.61,47.3,522.03,2387.99,8150.46,8.4118,392.0,38.9,23.4029,04/02/2020 12:00,0
6817,48,97,0.0005,0.0002,21.61,47.21,522.12,2387.95,8153.49,8.4335,392.0,39.08,23.4349,04/02/2020 12:05,0
6818,48,99,0.0001981818181818182,-0.0001,21.61,47.38,522.27,2388.05,8153.44,8.4169,392.0,38.68,23.4172,04/02/2020 12:15,0
6819,48,100,-0.0039,-0.0004,21.61,47.33,522.07,2387.99,8143.76,8.3974,392.0,38.94,23.4921,04/02/2020 12:20,0
6820,48,101,0.0004,-2.5e-05,21.61,47.38,521.8,2387.97,8153.2,8.3922,392.0,39.05,23.4642,04/02/2020 12:25,0
6821,48,103,-0.0012,0.0,21.61,47.36,522.0,2388.04,8150.45,8.4417,392.0,38.94,23.2994,04/02/2020 12:35,0
6822,48,105,-0.0022,0.0005,21.61,47.29,522.44,2387.99,8154.72,8.4262,394.0,38.94,23.3078,04/02/2020 12:45,0
6823,48,107,0.0001,0.0003,21.61,47.37,522.48,2388.04,8149.16,8.4038,393.0,39.04,23.4044,04/02/2020 12:55,0
6824,48,108,0.0063,0.0005,21.61,47.53,521.81,2388.04,8155.53,8.4224,392.0,38.95,23.2532,04/02/2020 13:00,0
6825,48,111,0.0002,0.0003,21.61,47.33,522.59,2387.98,8152.11,8.4302,392.0,39.12,23.409,04/02/2020 13:15,0
6826,48,112,0.001,-0.0003,21.61,47.1,522.23,2388.04,8157.27,8.3802,392.0,38.93,23.3286,04/02/2020 13:20,0
6827,48,113,-0.0006,0.0001,21.61,47.21,522.0,2388.03,8151.69,8.4191,393.0,39.06,23.3109,04/02/2020 13:25,0
6828,48,114,0.0007,0.0004,21.61,47.25,522.17,2388.07,8152.25,8.4315,393.0,39.0,23.3964,04/02/2020 13:30,0
6829,48,115,0.0011,0.0002,21.61,47.36,522.1,2388.0,8156.13,8.4104,393.0,38.96,23.4473,04/02/2020 13:35,0
6830,48,117,-0.0012,0.0001,21.61,47.36,521.88,2388.04,8152.61,8.4382,392.0,38.88,23.33,04/02/2020 13:45,0
6831,48,118,0.0022,0.0003,21.61,47.35,521.63,2387.97,8154.35,8.4151,394.0,39.02,23.4144,04/02/2020 13:50,0
6832,48,119,0.001,0.0003,21.61,47.06,522.07,2387.99,8154.77,8.4299,392.0,39.0,23.2948,04/02/2020 13:55,0
6833,48,120,-0.0014,-0.0003,21.61,47.31,522.27,2388.0,8161.43,8.4052,392.0,38.88,23.4132,04/02/2020 14:00,0
6834,48,121,0.002,-0.0004,21.61,47.3,522.38,2388.03,8154.18,8.4567,391.0,38.99,23.3528,04/02/2020 14:05,0
6835,48,122,-0.0017,0.0003,21.61,47.38,522.15,2388.0,8152.6,8.3993,391.0,39.16,23.3222,04/02/2020 14:10,0
6836,48,123,-0.0006,-0.0004,21.61,47.2,521.99,2388.03,8157.78,8.4086,393.0,39.1,23.3386,04/02/2020 14:15,0
6837,48,124,0.0007,-0.0001,21.61,47.24,521.84,2388.0,8159.49,8.4541,392.0,39.06,23.3738,04/02/2020 14:20,0
6838,48,129,0.0015,-0.0004,21.61,47.23,522.12,2388.01,8158.56,8.414,393.0,38.82,23.3757,04/02/2020 14:45,0
6839,48,130,-0.0018,-0.0005,21.61,47.24,522.59,2387.97,8157.2,8.4635,392.0,38.95,23.3519,04/02/2020 14:50,0
6840,48,131,0.0016,-0.0004,21.61,47.47,521.88,2388.02,8159.93,8.4019,392.0,38.92,23.3736,04/02/2020 14:55,0
6841,48,132,0.0012,0.0,21.61,47.44,522.22,2388.04,8159.86,8.3847,391.0,39.03,23.3766,04/02/2020 15:00,0
6842,48,134,-0.0022,-0.0004,21.61,47.27,521.89,2387.99,8159.75,8.4292,392.0,38.99,23.347,04/02/2020 15:11,0
6843,48,135,-0.0012,-0.0002,21.61,47.27,521.27,2387.98,8158.97,8.399,391.0,38.82,23.2983,04/02/2020 15:15,0
6844,48,137,0.0005,-0.0001,21.61,47.3,522.01,2388.01,8157.32,8.4055,391.0,38.84,23.4128,04/02/2020 15:26,0
6845,48,141,-0.0015,-0.0001,21.61,47.42,521.63,2388.0,8160.56,8.3977,392.0,38.87,23.4452,04/02/2020 15:46,0
6846,48,142,-0.0032,0.0002,21.6,47.24,522.6,2387.98,8162.77,8.3446,391.0,39.07,23.4193,04/02/2020 15:50,0
6847,48,143,-0.0038,0.0003,21.61,47.37,522.32,2388.0,8163.9,8.431,391.0,39.01,23.3323,04/02/2020 15:55,0
6848,48,144,0.0019,0.0002,21.61,47.19,521.9589024390243,2388.01,8162.83,8.4403,394.0,39.06,23.4883,04/02/2020 16:00,0
6849,48,145,-0.0012,-0.0001,21.61,47.36,522.1,2388.03,8164.54,8.3969,392.0,38.96,23.3868,04/02/2020 16:05,0
6850,48,146,0.002,-0.0002,21.61,47.37,521.45,2387.96,8165.11,8.4194,393.0,39.04,23.3931,04/02/2020 16:10,0
6851,48,147,-0.0017,0.0005,21.61,47.53,521.85,2388.02,8164.07,8.3923,392.0,38.92,23.3166,04/02/2020 16:15,0
6852,48,148,-0.0028,-0.0004,21.61,47.21,521.84,2388.0,8160.94,8.4309,392.0,39.06,23.3924,04/02/2020 16:20,0
6853,48,149,0.0013,-0.0004,21.61,47.44,521.99,2387.96,8160.03,8.4378,392.0,38.88,23.3767,04/02/2020 16:25,0
6854,48,150,0.0013,0.0002,21.61,47.3,521.2,2388.05,8160.37,8.4121,393.0,38.85,23.3854,04/02/2020 16:30,0
6855,48,151,-0.0055,0.0005,21.61,47.54,521.45,2388.02,8167.42,8.4248,392.0,38.97,23.2836,04/02/2020 16:35,0
6856,48,152,-0.0018,-0.0005,21.61,47.49,521.5,2387.98,8164.39,8.4345,391.0,39.06,23.4439,04/02/2020 16:40,0
6857,48,153,-0.0008,0.0001,21.61,47.2,521.99,2388.01,8169.85,8.4318,391.0,38.94,23.2717,04/02/2020 16:45,0
6858,48,156,-0.0011,-0.0004,21.61,47.31,521.21,2387.98,8171.18,8.4445,393.0,38.96,23.3283,04/02/2020 17:00,0
6859,48,157,0.0026,-0.0005,21.61,47.36,521.39,2388.02,8167.12,8.4177,392.0,38.78,23.2402,04/02/2020 17:05,0
6860,48,158,0.001,0.0002,21.61,47.5,521.74,2388.03,8170.44,8.4051,392.60736196319016,38.96,23.2618,04/02/2020 17:10,0
6861,48,159,-0.0007,0.0002,21.61,47.4,522.09,2388.01,8171.24,8.4156,393.0,38.89,23.3774,04/02/2020 17:15,0
6862,48,160,0.0009,-0.0003,21.61,47.5,521.84,2388.02,8168.64,8.4616,394.0,38.78,23.3298,04/02/2020 17:20,0
6863,48,161,0.0007,-0.0001,21.61,47.25,521.92,2388.02,8169.93,8.4209,392.0,38.82,23.4195,04/02/2020 17:25,0
6864,48,162,0.001,-0.0005,21.61,47.33,521.2,2388.03,8172.98,8.4651,391.0,38.86,23.2964,04/02/2020 17:30,0
6865,48,165,0.0001,0.0002,21.61,47.36,522.32,2388.0,8178.94,8.4322,395.0,38.68,23.2428,04/02/2020 17:45,0
6866,48,167,-0.0019,-0.0003,21.61,47.45,521.97,2388.0229696969695,8175.82,8.4383,392.0,38.9,23.2416,04/02/2020 17:55,0
6867,48,168,-0.0016,-0.0001,21.61,47.33,522.14,2388.03,8171.58,8.4134,394.0,38.91,23.3072,04/02/2020 18:00,0
6868,48,170,0.0005,-0.0004,21.61,47.29,522.36,2388.01,8171.82,8.4977,393.0,38.92,23.2899,04/02/2020 18:10,0
6869,48,171,-0.0005,0.0004,21.61,47.46,521.87,2388.08,8178.24,8.4421,394.0,38.81,23.2065,04/02/2020 18:15,0
6870,48,172,0.0005,0.0002,21.61,47.28,521.92,2388.04,8180.34,8.4062,393.0,38.68,23.423,04/02/2020 18:20,0
6871,48,173,0.0003,-0.0001,21.61,47.47,521.72,2388.02,8180.95,8.4488,394.0,38.74,23.2552,04/02/2020 18:25,0
6872,48,175,0.002,-0.0002,21.61,47.38,521.61,2388.02,8183.38,8.4439,393.0,38.84,23.3409,04/02/2020 18:35,0
6873,48,176,-0.0018,0.0004,21.61,47.46,521.69,2388.06,8181.34,8.4136,393.0,38.78,23.3887,04/02/2020 18:40,0
6874,48,177,-0.0006,-0.0003,21.61,47.62,521.77,2388.08,8183.12,8.4167,394.0,38.78,23.2869,04/02/2020 18:45,0
6875,48,179,0.0039,0.0001,21.61,47.4,521.75,2388.03,8181.91,8.4377,393.0,38.96,23.3672,04/02/2020 18:55,0
6876,48,180,0.0022,-0.0004,21.61,47.5,521.9,2388.03,8183.92,8.4336,391.0,38.78,23.2588,04/02/2020 19:00,0
6877,48,181,-0.0027,-0.0005,21.61,47.61,521.32,2388.07,8185.11,8.4658,395.0,38.81,23.3259,04/02/2020 19:05,0
6878,48,182,0.0001,-0.0004,21.609447852760738,47.5,522.09,2387.98,8186.88,8.4261,393.0,38.94,23.3445,04/02/2020 19:10,0
6879,48,185,-0.0014,-0.0004,21.61,47.36,521.07,2388.02,8189.63,8.4457,393.0,38.77,23.2795,04/02/2020 19:25,0
6880,48,187,-0.0001,-0.0002,21.61,47.52,521.57,2388.07,8191.67,8.4314,394.0,38.78,23.3541,04/02/2020 19:35,0
6881,48,188,0.0018,0.0,21.61,47.65,521.82,2388.01,8198.76,8.4363,393.0,38.72,23.2895,04/02/2020 19:40,0
6882,48,189,0.0003,0.0,21.61,47.54,521.84,2388.04,8194.35,8.4462,392.0,38.909696969696974,23.2525,04/02/2020 19:46,0
6883,48,190,-0.0008,-0.0003,21.61,47.48,521.61,2388.01,8196.27,8.4243,394.0,38.87,23.4068,04/02/2020 19:50,0
6884,48,191,0.0007,-0.0004,21.61,47.46,521.64,2387.99,8197.29,8.4432,396.0,38.8,23.2577,04/02/2020 19:55,0
6885,48,192,-0.0005,0.0,21.61,47.48,521.63,2388.06,8200.61,8.4453,395.0,38.94,23.251,04/02/2020 20:00,0
6886,48,195,-0.0005,-0.0003,21.61,47.57,522.02,2388.11,8199.95,8.4221,393.0,38.59,23.2359,04/02/2020 20:15,0
6887,48,196,-0.001,0.0001,21.61,47.61,521.54,2388.1,8202.95,8.4673,394.0,38.74,23.3566,04/02/2020 20:20,0
6888,48,197,0.0026,-0.0003,21.61,47.71,521.72,2388.13,8167.915515151515,8.4673,393.0,38.71,23.1459,04/02/2020 20:25,0
6889,48,198,0.0019,0.0003,21.61,47.4,521.62,2388.06,8208.5,8.4708,394.0,38.56,23.2619,04/02/2020 20:30,0
6890,48,200,-0.0008,-0.0004,21.61,47.66,521.41,2388.08,8211.23,8.4673,395.0,38.83,23.1801,04/02/2020 20:40,0
6891,48,203,0.0008,-0.0003,21.61,47.56,520.8,2388.08,8211.55,8.4286,395.0,38.84,23.1209,04/02/2020 20:55,1
6892,48,204,0.002,0.0,21.61,47.54,521.44,2388.05,8216.44,8.4793,396.0,38.74,23.2117,04/02/2020 21:00,1
6893,48,205,-0.0027,0.0004,21.61,47.61,521.16,2388.05,8216.59,8.4426,395.0,38.6,23.2698,04/02/2020 21:05,1
6894,48,208,-0.0007,-0.0004,21.61,47.77,521.29,2388.09,8224.0,8.4692,394.0,38.84,23.1579,04/02/2020 21:20,1
6895,48,209,0.0008,-0.0001,21.61,47.68,520.72,2388.05,8229.16,8.424154658385094,396.0,38.78,23.0752,04/02/2020 21:25,1
6896,48,211,0.0013,-0.0002,21.61,47.94,520.29,2388.1,8227.46,8.4596,396.0,38.7,23.2743,04/02/2020 21:35,1
6897,48,212,0.0008,0.0004,21.61,47.89,520.94,2388.0,8228.92,8.471,394.0,38.64,23.35028909090909,04/02/2020 21:40,1
6898,48,214,-0.0013,0.0001,21.61,47.81,520.44,2388.12,8235.98,8.4626,395.0,38.79,23.1464,04/02/2020 21:50,1
6899,48,217,-0.0011,0.0003,21.61,47.64,521.04,2388.13,8237.72,8.5073,397.0,38.41,23.1774,04/02/2020 22:05,1
6900,48,218,0.0015,-0.0001,21.609447852760738,47.59,520.88,2388.1,8243.81,8.5131,395.0,38.72,23.1518,04/02/2020 22:10,1
6901,48,219,0.0028,-0.0002,21.61,47.87,520.87,2388.1,8247.86,8.4863,396.0,38.45,23.1485,04/02/2020 22:16,1
6902,48,220,-0.0029,-0.0001,21.61,47.8,521.0,2388.06,8250.12,8.4868,396.0,38.52,23.1516,04/02/2020 22:20,1
6903,48,221,-0.0019,-0.0002,21.61,48.01,520.72,2388.1,8255.4,8.5087,395.0,38.6,23.2172,04/02/2020 22:25,1
6904,48,223,-0.0011,0.0003,21.61,47.95,520.88,2388.1,8262.29,8.4945,395.0,38.4,23.1297,04/02/2020 22:35,1
6905,48,225,-0.0016,0.0001,21.61,47.78,521.9589024390243,2388.15,8266.63,8.4576,395.0,38.36,23.2052,04/02/2020 22:45,1
6906,48,226,-0.0043,-0.0002,21.61,47.92,520.97,2388.12,8264.65,8.4938,396.0,38.5,23.0366,04/02/2020 22:50,1
6907,48,227,-0.0001,-0.0001,21.61,47.76,520.14,2388.12,8272.65,8.4803,397.0,38.64,23.1457,04/02/2020 22:55,1
6908,48,230,0.0038,0.0005,21.61,48.12,520.76,2388.2,8276.2,8.5112,397.0,38.49,23.0147,04/02/2020 23:10,1
6916,49,1,0.0019,0.0002,21.61,47.52,521.72,2388.12,8128.95,8.419,394.0,38.87,23.3481,04/02/2020 23:20,0
6917,49,3,-0.0014,0.0002,21.61,47.51,521.15,2388.14,8126.3,8.4225,392.0,38.77,23.2212,04/02/2020 23:30,0
6918,49,5,-0.0018,0.0004,21.61,47.42,521.43,2388.1,8118.92,8.4456,393.0,38.79,23.2603,04/02/2020 23:40,0
6919,49,6,-0.0052,-0.0003,21.61,47.53,522.11,2388.17,8128.21,8.4061,392.0,38.8,23.3882,04/02/2020 23:45,0
6920,49,7,0.0024,-0.0002,21.61,47.42,521.31,2388.09,8125.82,8.4086,392.0,38.79,23.2537,04/02/2020 23:50,0
6921,49,8,0.0032,0.0002,21.61,47.39,521.24,2388.08,8121.69,8.415,393.0,38.85,23.3083,04/02/2020 23:55,0
6922,49,10,0.0001,0.0001,21.61,47.44,521.48,2388.12,8129.52,8.4286,394.0,38.91,23.21,04/03/2020 00:05,0
6923,49,11,-0.0026,0.0003,21.61,47.44,521.85,2388.1,8127.82,8.4157,392.0,38.85,23.3905,04/03/2020 00:10,0
6924,49,12,-0.0016,0.0002,21.61,47.56,521.78,2388.1,8124.51,8.386,392.0,38.89,23.3118,04/03/2020 00:15,0
6925,49,13,-0.0025,-0.0004,21.61,47.52,521.87,2388.14,8123.05,8.4244,393.0,39.14,23.2094,04/03/2020 00:20,0
6926,49,14,0.0011,-0.0003,21.61,47.63,521.81,2388.13,8121.3,8.4668,391.0,38.76,23.3011,04/03/2020 00:25,0
6927,49,16,0.0003,-0.0004,21.61,47.38,522.02,2388.08,8122.41,8.4268,393.0,38.87,23.4287,04/03/2020 00:35,0
6928,49,17,0.0011,-0.0002,21.61,47.46,521.83,2388.13,8129.76,8.441,392.0,38.85,23.2939,04/03/2020 00:40,0
6929,49,18,2.0529801324503327e-05,-0.0005,21.61,47.6,521.63,2388.18,8124.01,8.3984,393.0,38.94,23.1498,04/03/2020 00:45,0
6930,49,20,-0.0021,0.0,21.61,47.56,521.66,2388.14,8134.64,8.4143,393.0,38.77,23.2923,04/03/2020 00:55,0
6931,49,21,0.0001,0.0003,21.61,47.41,521.62,2388.11,8128.280738255034,8.4262,393.0,38.84,23.3315,04/03/2020 01:00,0
6932,49,24,0.001,-0.0001,21.61,47.44,521.03,2388.08,8121.02,8.4238,393.0,38.63,23.2887,04/03/2020 01:15,0
6933,49,25,0.0023,-0.0002,21.61,47.51,521.42,2388.11,8124.23,8.4059,391.0,38.76,23.368,04/03/2020 01:20,0
6934,49,26,-0.0005,-0.0002,21.61,47.56,521.78,2388.1,8120.35,8.4198,392.0,38.89,23.3934,04/03/2020 01:25,0
6935,49,28,-0.0007,0.0003,21.61,47.39,521.82,2388.1,8123.05,8.426,393.0,38.91,23.3103,04/03/2020 01:35,0
6936,49,29,0.0004,0.0001,21.61,47.53,521.31,2388.1,8118.11,8.416,394.0,39.05,23.3732,04/03/2020 01:40,0
6937,49,31,0.0001,-0.0003,21.61,47.37,521.06,2388.12,8124.1,8.4114,393.0,38.74,23.3764,04/03/2020 01:50,0
6938,49,33,-0.002,0.0002,21.61,47.69,521.32,2388.15,8123.6,8.4585,394.0,38.9,23.2626,04/03/2020 02:00,0
6939,49,34,-0.0006,-0.0001,21.61,47.41,521.56,2388.13,8118.93,8.4204,393.0,38.740132450331124,23.3675,04/03/2020 02:05,0
6940,49,35,-0.0008,-0.0004,21.61,47.24,521.99,2388.08,8129.16,8.4142,393.0,39.04,23.1894,04/03/2020 02:10,0
6941,49,37,-0.0006,0.0001,21.61,47.55,521.51,2388.14,8127.96,8.4318,393.0,38.95,23.2534,04/03/2020 02:20,0
6942,49,38,0.0014,-0.0005,21.61,47.63,521.5,2388.09,8125.54,8.419,393.0,38.75,23.3002,04/03/2020 02:25,0
6943,49,39,-0.0023,-0.0002,21.61,47.55,521.35,2388.11,8126.35,8.4512,393.0,38.77,23.3319,04/03/2020 02:30,0
