,B_2,B_3,B_10,B_15,B_16,B_17,B_18,B_19,B_21,B_24,B_25,Good/Bad
6420,-0.0025,-0.0002,21.61,47.15,522.74,2387.97,8145.61,8.4148,392.0,39.1,23.3631,0
6421,0.0014,-0.0001,21.61,47.27,522.84,2387.96,8150.38,8.42348989361702,391.0,38.94,23.3957,0
6422,-0.0006,0.0,21.6,47.16,522.47,2387.99,8147.42,8.435,392.0,38.82,23.4143,0
6423,0.0011,0.0,21.61,47.14,522.65,2388.0,8145.21,8.3998,392.0,39.11,23.459,0
6424,-0.0041,0.0,21.61,47.25,522.63,2388.0,8139.45,8.4064,391.0,38.94,23.4752,0
6425,-0.0016,-0.0004,21.61,47.17,522.31,2388.01,8144.7,8.3571,392.0,39.13,23.4963,0
6426,-0.0008,0.0005,21.6,47.25,522.52,2388.03,8141.85,8.3835,390.0,39.0,23.5347,0
6427,0.0023,0.0002,21.61,47.17,522.37,2387.99,8144.73,8.3643,393.0,39.06,23.3248,0
6428,-0.001,0.0005,21.61,47.06,523.07,2388.0,8145.63,8.3736,392.0,38.98,23.3902,0
6429,-0.0018,0.0005,21.6,47.09,523.27,2387.98,8145.53,8.3752,392.0,39.08,23.3638,0
6430,0.0002,-0.0002,21.6,47.04,522.58,2387.98,8146.15,8.4159,391.0,38.88,23.5072,0
6431,-0.0005,0.0,21.6,47.24,522.55,2387.95,8144.91,8.4065,390.0,38.98,23.4197,0
6432,-0.0009,0.0001,21.61,46.89,523.38,2387.94,8147.31,8.425,391.0,39.07,23.3869,0
6433,0.0022,0.0,21.61,47.15,522.94,2388.05,8144.43,8.4137,393.0,38.96,23.5036,0
6434,0.0004,0.0002,21.61,47.11,521.93,2388.0,8145.87,8.3671,392.4450261780105,39.1,23.4241,0
6435,0.0024,-0.0004,21.61,47.21,522.79,2387.97,8139.96,8.3764,392.0,39.16,23.491,0
6436,0.0018,-0.0004,21.61,47.19,522.48,2388.0,8145.9,8.387,391.0,39.09,23.3641,0
6437,-0.0001,0.0,21.61,47.27,522.32,2387.98,8138.38,8.4039,392.4450261780105,38.88,23.3954,0
6438,0.0009,0.0003,21.6,47.07,522.76,2388.02,8141.25,8.42348989361702,390.0,38.98,23.3423,0
6439,-0.0003,0.0001,21.61,47.11,522.35,2387.99,8146.18,8.3938,390.0,38.92,23.347202645502644,0
6440,0.0035,-0.0001,21.6,47.22,522.47,2388.01,8149.93,8.386,392.0,39.09,23.491,0
6441,0.0008,-0.0001,21.61,47.15,522.21,2387.99,8142.34,8.3904,392.0,39.01,23.4067,0
6442,-0.002,-0.0004,21.61,47.01,522.55,2387.98,8142.21,8.3681,391.0,39.07,23.5123,0
6443,0.0026,-0.0004,21.61,47.11,522.77,2387.95,8147.15,8.3576,392.0,39.03,23.4168,0
6444,0.0025,3.386243386243386e-05,21.6,47.15,522.26,2388.02,8141.906861702128,8.388,392.0,39.19,23.4803,0
6446,0.0005,0.0001,21.61,47.12,522.03,2388.03,8139.14,8.399,393.0,39.1,23.441,0
6447,0.0008,-0.0003,21.61,47.05,522.1,2388.07,8150.92,8.3667,393.0,39.08,23.475,0
6448,-0.0024,0.0005,21.61,47.25,522.89,2387.94,8143.31,8.3528,392.0,38.99,23.3981,0
6449,-0.0013,-0.0004,21.61,47.38899470899471,522.02,2388.01,8141.48,8.401,390.0,38.99,23.4052,0
6450,-0.0021,-0.0003,21.61,46.97,522.8,2387.99,8141.83,8.3772,393.0,38.91,23.5746,0
6451,7.015706806282722e-05,-0.0002,21.61,47.16,522.64,2388.03,8146.42,8.403,391.0,39.17,23.4219,0
6452,0.0004,-0.0004,21.61,47.23,521.8602105263158,2387.98,8145.79,8.401,390.0,39.12,23.4323,0
6453,0.003,0.0,21.61,47.0,522.68,2388.03,8145.74,8.3805,391.0,39.0,23.4304,0
6454,0.0015,0.0002,21.61,47.08,522.83,2387.97,8145.16,8.4012,391.0,38.88,23.5104,0
6455,-0.0055,-0.0001,21.61,47.38899470899471,521.85,2388.0,8150.67,8.3861,392.0,38.96,23.4322,0
6456,0.0012,-0.0004,21.61,47.21,522.92,2388.0,8148.39,8.3851,392.0,39.01,23.3907,0
6457,-0.0038,-0.0003,21.6,47.07,522.85,2387.99,8148.92,8.3853,392.0,38.97,23.4452,0
6459,0.0012,0.0001,21.61,47.42,522.62,2388.04,8142.1,8.3831,391.0,38.98,23.5047,0
6460,-0.0025,-0.0004,21.61,47.18,522.58,2388.08,8143.75,8.3953,391.0,39.01,23.4052,0
6461,-0.0024,0.0002,21.61,47.08,522.35,2387.99,8145.33,8.3966,392.0,39.07,23.5215,0
6462,-0.0003,0.0001,21.61,47.21,522.1,2387.97,8144.15,8.3708,391.0,39.21,23.3286,0
6463,0.0009,-0.0003,21.61,46.92,521.9,2388.02,8141.7,8.4418,392.0,38.95,23.4549,0
6464,0.0028,0.0001,21.6,47.13,521.78,2388.0,8144.6,8.4179,392.0,39.07,23.347202645502644,0
6465,-0.001,-0.0002,21.6,47.14,522.24,2387.97,8138.87,8.3936,392.0,39.01,23.3104,0
6466,0.0024,0.0,21.61,47.25,522.43,2388.02,8142.29,8.4047,391.0,38.99,23.289,0
6467,0.0008,-0.0002,21.61,47.14,522.65,2387.96,8144.15,8.3811,392.0,39.11,23.411,0
6468,-0.004,-0.0004,21.61,47.19,522.38,2387.98,8147.42,8.4129,391.0,39.27,23.3795,0
6469,0.0039,-0.0004,21.61,47.11,522.44,2388.0,8141.906861702128,8.3937,391.0,39.14,23.5011,0
6470,0.0039,-0.0005,21.61,47.26,522.36,2387.98,8147.2,8.3942,392.0,39.21,23.4428,0
6471,0.0008,-0.0001,21.61,47.15,522.05,2388.02,8149.72,8.3698,393.0,39.0,23.3748,0
6472,0.0016,0.0003,21.61,47.33,522.69,2388.01,8147.38,8.392,392.0,39.12,23.3367,0
6473,0.004,0.0004,21.61,47.38899470899471,522.3,2387.95,8151.07,8.3588,391.0,38.94,23.4153,0
6474,0.0014,-0.0004,21.6,47.17,522.76,2387.97,8146.11,8.4009,392.0,39.04,23.3596,0
6475,-0.0028,-0.0003,21.61,47.12,522.11,2388.02,8146.19,8.4084,393.0,38.87,23.4436,0
6476,0.0033,0.0,21.61,47.15,522.36,2388.05,8140.82,8.4129,390.0,38.9,23.435,0
6477,-0.0039,-0.0004,21.61,47.17,522.14,2388.0591666666664,8147.85,8.4236,392.4450261780105,39.1,23.3718,0
6478,0.0007,0.0001,21.61,47.21,521.48,2387.99,8143.2,8.4268,392.0,39.11,23.4046,0
6479,-0.0012,-0.0004,21.61,47.24,522.66,2388.0,8151.73,8.3754,392.0,38.99,23.473,0
6480,-0.0023,0.0004,21.61,47.2,522.02,2388.01,8149.72,8.3676,394.0,38.91,23.3597,0
6481,-0.0013,-0.0001,21.61,47.31,522.54,2388.04,8147.1,8.3833,392.0,39.12,23.4229,0
6482,0.0019,-0.0002,21.61,47.07,522.45,2388.04,8146.21,8.4209,392.0,38.99,23.4438,0
6483,-0.0001,0.0004,21.61,47.24,522.72,2388.01,8140.42,8.395,391.0,39.12,23.3829,0
6484,0.0017,-0.0002,21.61,47.34,522.55,2387.96,8145.34,8.4286,392.0,39.1,23.5215,0
6485,-0.0007,-0.0001,21.61,47.25,522.84,2387.99,8144.88,8.3881,392.0,39.06,23.3631,0
6486,0.0008,0.0004,21.61,47.16,522.2,2388.0,8146.12,8.3973,391.0,39.08,23.3527,0
6487,0.0007,0.0005,21.61,47.18,522.29,2388.04,8142.07,8.376,391.0,39.05,23.3119,0
6488,0.0012,0.0005,21.6,47.29,521.66,2387.97,8141.906861702128,8.3647,390.0,39.18,23.4646,0
6489,-0.0017,0.0001,21.609052631578948,47.2,522.81,2388.05,8141.95,8.4269,391.0,38.98,23.4772,0
6490,-0.001,-0.0002,21.61,47.21,522.41,2388.04,8140.47,8.4123,392.0,39.01,23.4434,0
6491,-0.0006,0.0,21.61,47.09,522.62,2388.02,8144.69,8.4134,391.0,38.84,23.4007,0
6492,-0.0021,0.0,21.61,47.3,522.46,2388.04,8148.99,8.3665,391.0,38.97,23.4203,0
6493,0.0023,-0.0002,21.61,47.25,522.16,2388.01,8146.28,8.3725,390.0,39.14,23.4846,0
6494,-0.0004,-0.0001,21.61,47.01,522.85,2388.05,8146.7,8.4177,393.0,38.98,23.3826,0
6495,-0.0003,0.0001,21.61,47.15,523.23,2388.01,8142.15,8.4128,393.0,39.07,23.4714,0
6496,-0.0011,-0.0002,21.61,47.37,522.2,2388.03,8141.906861702128,8.4002,392.0,38.89,23.3886,0
6497,-0.0008,0.0004,21.61,47.25,522.36,2387.96,8147.4,8.3993,389.0,38.89,23.4605,0
6498,-0.0022,0.0001,21.61,47.27,522.42,2388.02,8143.58,8.3898,391.0,39.07,23.4565,0
6499,-0.0014,-0.0002,21.61,47.4,522.08,2388.0,8148.88,8.4114,392.0,39.08,23.4336,0
6500,0.0001,-0.0002,21.61,47.34,522.01,2388.01,8151.55,8.414,392.0,38.93,23.3768,0
6501,-0.0015,-0.0003,21.61,47.3,521.86,2387.96,8145.51,8.429,393.0,38.87,23.3823,0
6502,-0.0018,0.0004,21.61,47.38,522.15,2388.02,8141.21,8.4519,392.0,38.75,23.3328,0
6503,0.0019,0.0002,21.61,47.51,522.21,2388.04,8148.06,8.3954,391.0,38.9,23.5115,0
6504,-0.0056,-0.0001,21.61,47.26,522.36,2388.08,8148.71,8.4256,392.0,38.97,23.5023,0
6505,-0.0013,0.0003,21.61,47.2,522.4,2388.05,8146.75,8.4088,391.0,38.95,23.3474,0
6506,-0.0011,-0.0001,21.61,47.28,522.15,2388.04,8146.67,8.3785,392.0,38.99,23.4109,0
6507,0.0001,0.0003,21.61,47.23,522.95,2388.02,8144.14,8.3929,392.0,39.01,23.3023,0
6508,-0.0013,0.0001,21.61,47.26,522.66,2388.04,8140.52,8.3919,392.0,39.17,23.347202645502644,0
6509,0.0004,0.0,21.61,47.15,522.77,2388.01,8143.9,8.4012,392.0,38.97,23.3007,0
6510,-0.0025,0.0003,21.61,47.32,521.83,2388.06,8149.85,8.3946,393.0,39.01,23.3628,0
6511,-0.0008,0.0004,21.61,47.13,521.56,2388.09,8143.88,8.3864,391.0,38.94,23.3365,0
6512,0.0028,0.0002,21.61,47.27,521.91,2388.05,8145.33,8.4215,393.0,38.73,23.4001,0
6514,-0.0009,0.0003,21.6,47.25,522.15,2388.03,8143.36,8.4262,390.0,38.95,23.374,0
6515,0.0002,0.0001,21.61,47.35,521.9,2388.01,8144.49,8.4472,393.0,39.11,23.4196,0
6516,-0.0009,-0.0003,21.61,47.35,522.13,2387.95,8138.59,8.42348989361702,392.0,38.85,23.3241,0
6517,0.0015,0.0001,21.6,47.32,522.23,2388.02,8142.78,8.4495,391.0,39.2,23.3465,0
6518,0.0018,0.0003,21.61,47.57,521.92,2388.02,8143.94,8.4145,393.0,38.98,23.4065,0
6519,0.0009,-0.0004,21.61,47.38899470899471,522.32,2388.02,8139.31,8.412,392.0,38.92,23.3207,0
6520,0.0013,0.0,21.61,47.41,522.56,2388.05,8138.68,8.4082,391.0,39.16,23.3388,0
6521,0.0035,3.386243386243386e-05,21.61,47.26,521.94,2388.02,8141.96,8.4196,393.0,38.81,23.3784,0
6522,0.0003,-0.0003,21.61,47.32,522.3,2388.05,8142.23,8.3999,392.0,38.88,23.3861,0
6523,-0.0032,0.0004,21.61,47.27,522.11,2387.99,8145.4,8.4402,392.0,39.03,23.4157,0
6524,-0.0026,0.0003,21.61,47.12,522.3,2388.03,8143.44,8.4088,393.0,38.99,23.3885,0
6525,-0.0017,0.0003,21.61,47.37,522.09,2388.02,8143.19,8.4344,392.0,38.8,23.333,0
6526,0.0002,0.0,21.609052631578948,47.33,521.59,2388.11,8143.17,8.4213,393.0,38.98,23.281,0
6527,0.0004,3.386243386243386e-05,21.61,47.37,522.45,2388.05,8146.09,8.4366,392.0,39.01,23.4177,0
6528,0.0011,0.0,21.61,47.51,521.2,2388.07,8142.76,8.4159,392.0,38.98,23.3886,0
6529,0.0007,0.0004,21.61,47.27,522.3,2388.05,8150.83,8.4344,393.0,39.05,23.4831,0
6530,0.0013,-0.0001,21.61,47.4,521.8602105263158,2388.05,8137.93,8.4678,392.0,38.8,23.387,0
6531,-0.001,-0.0001,21.61,47.27,522.17,2388.06,8144.6,8.4414,392.0,38.72,23.4453,0
6532,-0.0014,-0.0001,21.61,47.38,522.0,2388.04,8149.14,8.4102,392.0,38.95,23.3682,0
6533,0.0,-0.0002,21.61,47.42,522.02,2388.03,8142.19,8.42348989361702,394.0,38.74,23.2658,0
6534,0.0012,-0.0001,21.61,47.31,521.78,2388.07,8144.72,8.3941,393.0,38.72,23.3137,0
6535,0.0018,-0.0003,21.61,47.4,521.43,2388.11,8139.38,8.4087,393.0,38.86,23.345,0
6536,-0.0038,0.0,21.61,47.4,521.95,2388.04,8145.46,8.4077,392.0,38.93,23.3852,0
6537,0.0031,0.0004,21.61,47.39,522.22,2388.05,8138.46,8.4106,393.0,39.01,23.4236,0
6538,-0.0002,0.0,21.61,47.32,522.06,2388.07,8138.19,8.4234,393.0,38.9,23.3501,0
6539,0.0005,0.0004,21.61,47.39,522.25,2388.06,8139.41,8.4322,392.0,38.81,23.3168,0
6540,0.0009,0.0005,21.61,47.46,522.37,2388.1,8145.05,8.4208,391.0,38.94,23.3593,0
6541,-0.001,-0.0005,21.61,47.42,522.19,2388.08,8144.66,8.4122,391.0,38.91,23.3495,0
6542,0.002,-0.0005,21.61,47.39,521.43,2388.07,8146.39,8.4196,392.0,38.86,23.2601,0
6543,-0.003,0.0003,21.61,47.4,521.78,2388.14,8140.34,8.4465,390.0,39.14,23.3888,0
6544,0.0018,0.0004,21.61,47.52,521.88,2388.07,8142.35,8.4537,394.0,38.88,23.2703,0
6545,0.0006,0.0,21.61,47.52,521.35,2388.06,8131.16,8.4224,393.0,38.78,23.3362,0
6546,0.0,0.0003,21.61,47.55,521.55,2388.0591666666664,8143.16,8.4298,393.0,38.913138297872344,23.3261,0
6547,0.0004,0.0003,21.61,47.36,521.51,2388.04,8141.906861702128,8.4121,394.0,39.05,23.3923,0
6548,0.0017,0.0002,21.61,47.45,521.95,2388.05,8141.51,8.4305,391.0,39.0,23.3508,0
6549,0.0037,0.0003,21.61,47.43,521.57,2388.11,8145.96,8.4162,392.0,39.07,23.2327,0
6550,-0.0012,0.0004,21.61,47.18,521.7,2388.07,8147.89,8.4411,393.0,39.08,23.3786,0
6551,-0.0013,-0.0004,21.61,47.53,521.8602105263158,2388.1,8143.13,8.4274,393.0,38.8,23.2495,0
6552,-0.0005,-0.0003,21.61,47.28,521.78,2388.09,8144.22,8.4667,393.0,38.72,23.3784,0
6553,0.0006,0.0002,21.61,47.3,521.79,2388.12,8136.87,8.4406,392.0,38.64,23.4127,0
6554,7.015706806282722e-05,0.0003,21.61,47.5,522.15,2388.11,8145.75,8.436,393.0,38.98,23.2919,0
6555,-0.0028,0.0002,21.6,47.54,521.24,2388.12,8138.69,8.4125,393.0,38.68,23.2835,0
6556,-0.0005,-0.0001,21.61,47.45,521.51,2388.1,8137.8,8.4521,394.0,38.88,23.347202645502644,0
6557,0.0005,-0.0004,21.61,47.37,521.62,2388.11,8139.56,8.4461,392.0,38.72,23.3353,0
6558,0.0029,0.0002,21.61,47.49,521.76,2388.03,8142.85,8.4514,392.0,38.92,23.2504,0
6559,-0.002,-0.0004,21.61,47.67,521.52,2388.13,8141.12,8.4209,395.0,38.95,23.2597,0
6560,0.0039,-0.0002,21.61,47.5,521.8602105263158,2388.15,8140.97,8.4603,393.0,38.96,23.3478,0
6561,0.0019,0.0001,21.61,47.49,521.3,2388.07,8137.85,8.4274,394.0,38.92,23.2811,0
6562,-0.0018,0.0004,21.61,47.66,521.54,2388.1,8136.52,8.4284,394.0,38.82,23.3229,0
6563,0.0019,0.0005,21.61,47.71,521.2,2388.04,8135.87,8.4839,393.0,38.9,23.2782,0
6564,0.0009,0.0,21.61,47.7,521.58,2388.11,8139.51,8.4259,393.0,38.913138297872344,23.3383,0
6565,-0.0001,0.0004,21.61,47.57,521.04,2388.09,8140.63,8.4372,395.0,38.86,23.347202645502644,0
6566,-0.0049,0.0004,21.61,47.52,521.13,2388.07,8140.41,8.4461,394.0,38.66,23.1495,0
6567,0.0008,0.0002,21.61,47.6,521.35,2388.09,8138.4,8.457,393.0,38.82,23.2812,0
6568,-0.0011,0.0004,21.61,47.51,521.52,2388.15,8141.14,8.4609,392.0,38.85,23.2937,0
6569,0.0007,0.0003,21.61,47.62,521.29,2388.07,8146.36,8.497,393.0,38.82,23.3193,0
6570,-0.001,0.0003,21.61,47.52,521.11,2388.09,8137.79,8.4586,392.0,38.84,23.1832,0
6571,-0.0019,-0.0002,21.61,47.8,521.27,2388.09,8132.06,8.4522,393.0,38.77,23.2444,0
6572,0.0031,0.0001,21.61,47.45,521.13,2388.07,8141.35,8.459,393.0,38.92,23.2257,0
6573,0.0018,0.0003,21.61,47.67,521.36,2388.14,8135.03,8.4411,393.0,38.913138297872344,23.1742,0
6574,0.0022,0.0005,21.61,47.65,521.35,2388.13,8140.53,8.5088,393.0,38.68,23.2946,0
6575,0.0008,-0.0005,21.61,47.6,520.92,2388.16,8134.23,8.429,394.0,38.86,23.2305,0
6576,0.0005,0.0003,21.61,47.71,520.75,2388.13,8139.5,8.493,395.0,38.66,23.2438,0
6577,0.0031,0.0005,21.61,47.67,520.98,2388.14,8137.78,8.489,395.0,38.913138297872344,23.2183,0
6578,-0.0014,0.0003,21.61,47.73,520.31,2388.1,8136.57,8.4559,394.0,38.54,23.1157,0
6579,0.0039,-0.0002,21.61,47.6,520.67,2388.16,8140.98,8.4371,393.0,38.74,23.2954,0
6580,0.0006,0.0,21.61,47.71,520.49,2388.13,8134.12,8.4722,395.0,38.78,23.3103,0
6581,-0.0008,0.0005,21.61,47.76,520.37,2388.15,8136.84,8.42348989361702,393.0,38.85,23.3423,1
6582,-0.0005,-0.0004,21.61,47.38899470899471,520.92,2388.18,8133.15,8.4961,395.0,38.79,23.1898,1
6583,0.0009,-0.0005,21.609052631578948,47.71,520.82,2388.1,8132.37,8.4493,393.0,38.83,23.18,1
6584,-0.0013,-0.0001,21.61,47.69,521.21,2388.16,8134.63,8.4471,394.0,38.62,23.2471,1
6585,-0.0008,-0.0002,21.61,47.69,520.38,2388.14,8136.27,8.4501,394.0,38.913138297872344,23.2006,1
6586,-0.0021,0.0002,21.61,47.9,520.84,2388.14,8135.53,8.4748,392.0,38.69,23.2892,1
6587,0.0012,-0.0001,21.61,47.82,520.75,2388.19,8134.39,8.4351,392.0,38.81,23.2417,1
6588,-0.0012,0.0004,21.61,47.68,521.04,2388.18,8137.09,8.5124,395.0,38.57,23.043,1
6589,0.0002,-0.0001,21.61,47.72,521.08,2388.19,8132.41,8.4845,394.0,38.72,23.2399,1
6590,0.0024,0.0003,21.61,47.79,520.4,2388.18,8135.19,8.4591,394.0,38.61,23.2125,1
6591,-0.0009,0.0004,21.61,47.95,521.11,2388.14,8128.65,8.4893,394.0,38.85,23.2268,1
6592,0.0018,0.0002,21.61,48.02,520.86,2388.19,8138.05,8.5119,395.0,38.69,23.2136,1
6594,0.0031,3.386243386243386e-05,21.61,47.99,520.59,2388.2,8137.66,8.5067,395.0,38.65,23.1232,1
6595,0.0007,0.0,21.61,47.83,520.1,2388.15,8134.33,8.4624,395.0,38.913138297872344,23.2367,1
6596,0.0,0.0001,21.61,47.96,520.35,2388.19,8133.39,8.4906,393.0,38.44,23.2753,1
6597,0.0031,0.0001,21.61,47.84,520.78,2388.23,8140.41,8.4667,395.0,38.68,23.2366,1
6598,0.0001,-0.0001,21.61,48.0,520.09,2388.19,8131.43,8.52,395.0,38.59,23.1803,1
6600,-0.002,-0.0003,21.61,48.03,520.66,2388.24,8127.8,8.4955,395.0,38.48,23.1752,1
6601,0.0015,-0.0001,21.61,48.03,519.74,2388.22,8131.18,8.5431,396.0,38.53,23.2324,1
6603,-0.001,-0.0005,21.61,47.88,520.26,2388.23,8128.79,8.4893,395.0,38.55,23.0206,1
6604,-0.0038,0.0002,21.61,48.03,520.13,2388.22,8141.906861702128,8.5413,394.0,38.54,23.1715,1
6605,-0.0018,-0.0005,21.61,48.25,519.78,2388.27,8127.17,8.4459,398.0,38.57,23.0798,1
6606,0.0022,0.0002,21.61,47.99,519.77,2388.22,8131.42,8.5007,396.0,38.52,23.089,1
6607,-0.0005,-0.0001,21.61,48.27,519.36,2388.32,8131.23,8.4942,396.0,38.58,23.0581,1
6608,-0.0057,0.0001,21.61,48.14,519.7,2388.31,8125.33,8.5113,396.0,38.38,23.0525,1
6609,0.0009,-0.0001,21.61,48.13,519.38,2388.28,8129.45,8.5442,396.0,38.42,23.0661,1
6610,0.0016,0.0001,21.61,48.16,519.71,2388.26,8125.97,8.5512,395.0,38.4,22.9525,1
6611,-0.0013,-0.0003,21.61,48.28,519.81,2388.31,8127.7,8.5146,397.0,38.42,22.9862,1
6612,0.0035,-0.0002,21.61,47.33,521.54,2388.07,8143.4,8.4248,392.0,38.76,23.242,0
6613,-0.002,-0.0001,21.61,47.14,521.2,2387.99,8143.09,8.3995,394.0,38.8,23.2772,0
6614,-0.0002,0.0004,21.61,47.36,521.65,2388.08,8138.5,8.4287,392.0,39.06,23.2365,0
6615,-0.0029,0.0003,21.61,47.56,521.94,2388.08,8139.79,8.4225,394.0,38.93,23.3723,0
6616,0.0001,0.0003,21.61,47.58,521.99,2388.12,8138.64,8.409,392.0,38.78,23.2569,0
6617,-0.0015,-0.0002,21.61,47.37,521.91,2388.06,8140.77,8.4086,394.0,38.92,23.3895,0
6618,-0.0012,0.0005,21.61,47.29,521.68,2388.01,8138.34,8.4453,393.0,38.85,23.4315,0
6619,0.0003,0.0006,21.61,47.32,521.63,2388.07,8134.38,8.4285,390.0,38.9,23.3029,0
6621,-0.0024,-0.0002,21.61,47.3,521.15,2388.03,8134.58,8.4137,393.0,38.93,23.3387,0
6622,-0.0026,-0.0002,21.61,47.62,521.55,2388.08,8132.44,8.4251,393.0,38.72,23.2583,0
6623,-0.003,0.0,21.61,47.58,521.37,2388.11,8134.78,8.4601,391.0,38.77,23.2702,0
6625,0.0005,0.0001,21.61,47.56,522.32,2388.1,8139.32,8.443,394.0,38.8,23.2588,0
6626,0.0023,0.0004,21.61,47.24,521.84,2388.12,8138.5,8.4345,394.0,38.9,23.302,0
6627,0.0016,0.0005,21.61,47.34,521.66,2388.06,8138.61,8.4385,393.0,38.83,23.349,0
6628,-0.0029,-0.0001,21.61,47.4,521.96,2388.09,8141.71,8.43,391.0,38.85,23.4101,0
6629,-0.0017,0.0002,21.61,47.56944134078213,522.21,2388.06,8133.08,8.4408,393.0,38.71,23.2618,0
6630,0.0016,0.0,21.61,47.48,521.71,2388.07,8144.16,8.4302,392.0,38.86,23.304,0
6631,0.0013,0.0005,21.61,47.3,522.18,2388.1,8137.77,8.4538,391.0,38.87,23.2972,0
6632,-0.0014,-0.0002,21.61,47.36,521.49,2388.07,8138.26,8.4209,393.0,38.84,23.3097,0
6633,-0.0025,0.0006,21.61,47.31,521.44,2388.07,8135.66,8.448706629834254,392.0,38.88,23.2835,0
6634,0.0002,-0.0002,21.61,47.38,522.0,2388.09,8140.03,8.4402,391.0,38.9,23.394,0
6635,0.0014,0.0006,21.61,47.54,521.17,2388.088021978022,8141.39,8.4283,392.0,38.91,23.3411,0
6636,-0.0016,-0.0001,21.61,47.36,521.91,2388.06,8135.63,8.401,392.0,38.77617486338798,23.1221,0
6637,-0.0054,0.0006,21.61,47.37,521.89,2388.15,8139.21,8.427,393.0,38.74,23.3325,0
6638,-0.0005,-0.0001,21.61,47.66,521.7,2388.02,8138.23,8.4129,394.0,38.98,23.358,0
6639,0.00016666666666666666,0.0001,21.61,47.37,522.0,2388.088021978022,8139.31,8.4308,392.0,38.86,23.4111,0
6640,0.0049,0.0004,21.61,47.52,521.75,2388.04,8135.5,8.4775,393.0,38.89,23.263113736263737,0
6641,0.003,0.0003,21.61,47.3,521.87,2388.02,8137.81,8.4225,394.0,38.9,23.3223,0
6642,0.0033,0.0002,21.61,47.58,521.41,2388.1,8142.86,8.4347,392.0,38.86,23.4244,0
6644,-0.0023,0.0,21.61,47.33,521.65,2388.08,8142.24,8.4115,393.0,38.79,23.2488,0
6645,0.0038,-0.0001,21.61,47.37,521.54,2388.07,8137.42,8.4318,394.0,38.8,23.3369,0
6646,0.0001,0.0001,21.61,47.44,521.29,2388.04,8136.89,8.4296,393.0,38.81,23.4492,0
6647,0.0017,-0.0001,21.61,47.38,521.95,2388.04,8144.02,8.4243,392.0,39.11,23.3295,0
6648,-0.0013,0.0006,21.609944134078212,47.37,521.76,2388.13,8138.29,8.4321,393.0,38.96,23.2246,0
6649,0.0027,0.0002,21.61,47.71,521.79,2388.09,8145.18,8.4139,392.0,38.82,23.2971,0
6650,0.0048,-0.0004,21.61,47.39,521.56,2388.04,8137.56,8.4177,392.0,38.82,23.3361,0
6651,-0.0005,-0.0004,21.61,47.39,521.49,2388.07,8147.63,8.4386,393.0,38.88,23.3154,0
6652,0.0001,0.0003,21.61,47.34,521.72,2388.08,8139.01,8.4212,392.0,39.09,23.2734,0
6653,0.0025,0.0006,21.61,47.43,521.86,2388.07,8140.84,8.4427,393.0,38.93,23.2725,0
6654,0.0032,0.0004,21.61,47.41,521.74,2388.07,8139.37,8.4069,393.0,38.96,23.3085,0
6655,0.0016,-0.0002,21.61,47.43,521.58,2388.06,8137.86,8.4423,393.0,39.07,23.3093,0
6656,0.0047,-0.0001,21.61,47.52,521.8,2388.03,8136.11,8.4222,393.0,38.93,23.2076,0
6657,-0.0002,0.0004,21.61,47.42,521.83,2388.13,8142.22,8.4391,392.0,38.85,23.2845,0
6658,0.0003,-0.0003,21.61,47.34,521.62,2388.06,8141.14,8.4457,392.0,38.96,23.38,0
6660,-0.0019,0.0001,21.6,47.43,521.13,2388.04,8138.07,8.4501,392.0,38.89,23.4083,0
6661,0.001,-0.0001,21.61,47.5,521.5,2388.12,8136.43,8.4074,393.0,38.87,23.315,0
6662,0.0022,-0.0001,21.61,47.52,521.61,2388.04,8139.62,8.4553,393.0,38.95,23.2841,0
6663,0.0006,-0.0004,21.61,47.24,521.86,2388.06,8138.45,8.4105,393.0,38.93,23.3873,0
6664,0.0009,0.0003,21.61,47.39,522.13,2388.08,8145.25,8.4292,393.0,38.93,23.4019,0
6665,-0.0015,0.0002,21.61,47.5,521.57,2388.09,8147.56,8.4226,394.0,38.74,23.2064,0
6666,-0.0002,-0.0003,21.61,47.48,521.67,2388.1,8140.26,8.4689,394.0,38.9,23.263113736263737,0
6668,-0.0016,0.0003,21.61,47.29,521.27,2388.03,8140.29,8.4528,392.0,38.69,23.2589,0
6669,-0.0024,-0.0001,21.61,47.56944134078213,521.9,2388.06,8140.36,8.4433,393.0,38.88,23.3289,0
6670,0.0023,-0.0001,21.61,47.37,521.22,2388.07,8144.52,8.3928,391.0,38.79,23.4203,0
6671,0.0008,0.0003,21.61,47.47,521.71,2388.05,8142.43,8.4031,394.0,38.95,23.3458,0
6672,0.003,-0.0003,21.61,47.4,521.75,2388.06,8145.49,8.4243,393.0,38.74,23.3103,0
6673,-0.0012,0.0006,21.61,47.41,521.65,2388.07,8138.17,8.4354,393.0,38.79,23.3106,0
6674,-0.0011,-0.0003,21.61,47.64,521.49,2388.09,8144.55,8.4264,393.0,38.89,23.2826,0
6675,-0.0022,-0.0001,21.61,47.32,521.62,2388.1,8141.82,8.442,392.0,39.02,23.2584,0
6676,0.0003,-0.0003,21.61,47.44,521.97,2388.08,8136.47,8.4349,391.0,38.89,23.2628,0
6677,-0.0005,-0.0003,21.61,47.44,521.59,2388.07,8141.22,8.4374,392.0,38.68,23.374,0
